id1,id2,distance
6,11,211.0279299869318
6,12,517.8515192064737
6,13,193.4428527441113
6,14,236.7985034075371
6,15,589.0246889331889
6,16,165.6788116309999
6,17,282.4173711782095
6,18,407.62964134883555
6,19,613.7063093699642
6,20,309.2105941938801
6,21,396.2575945917108
6,22,464.15333835509614
6,23,253.16471987401934
6,24,369.1184747910868
6,25,277.5235740515218
6,26,367.828608706174
6,27,508.8347034713722
6,28,453.7097340294654
6,29,474.26768958334026
6,30,573.5133120663297
6,31,552.569050978042
6,32,565.5662902932307
6,33,436.09848116177676
6,34,540.1801978261116
6,35,566.8492797423777
6,36,266.1141672406425
6,37,512.752523574579
6,38,557.9131332447041
6,39,534.3712346600418
6,40,549.4668353543539
6,41,561.1310638146678
6,42,574.2913456847521
6,43,555.2538686531851
6,44,569.1669710806635
6,45,487.21352521695286
6,46,564.8686406896463
6,47,545.3746746362272
6,48,564.4797059523905
6,49,576.3137128860465
6,50,584.4282537047669
6,51,540.5591139371347
6,52,566.5575819460015
6,53,566.101323467892
6,54,570.3879623164948
6,55,578.4370132595693
6,56,563.8082111251106
6,57,477.1976997968035
6,58,558.1590481602965
6,59,291.07305210290235
6,60,458.92157106513207
6,61,554.5377807209561
6,62,304.12919204969495
6,63,341.64182865454524
6,64,502.52222792801035
6,65,410.42921253997054
6,66,551.7990643855779
6,67,563.0208020629104
6,68,533.6461522996298
6,69,443.728747597508
6,70,505.8748567495322
6,71,355.35468750545635
6,72,416.97447893156556
6,73,573.8145426727349
6,74,456.3523988455656
6,75,428.303168248963
6,76,404.41336170242687
6,77,539.0781727251172
6,78,447.6910378214846
6,79,544.4791652420871
6,80,415.69702373628974
6,81,548.4096285545685
6,82,396.15063793748976
6,83,546.2815558588892
6,84,583.6150942589842
6,85,477.57588724751326
6,86,490.3930211738857
6,87,460.2297334812784
6,88,547.9734274162646
6,89,441.95129509321566
6,90,455.98429987727826
6,91,527.8285024571733
6,92,582.7077430961424
6,93,568.7187049699697
6,94,481.17978061386805
6,95,585.0675075853189
6,96,585.3213374551202
6,97,602.2781688957374
6,98,521.9082693513195
6,99,490.63803822732655
6,100,660.6236981486229
6,101,494.3533343210386
6,102,540.0692037731814
6,103,585.3639523333841
6,104,527.0193023616201
6,105,644.8274878495956
6,106,638.9522877963957
6,107,667.3502102890507
6,108,668.3924487478959
6,109,563.0331780292616
6,110,713.0633799769814
6,111,563.2898353248089
6,112,720.1878569186572
6,113,586.3410439084145
6,114,601.7633129929076
6,115,741.811424641332
6,116,739.8521811821602
6,117,756.8618672388296
6,118,721.3467017827402
6,119,670.6720097718112
6,120,819.539416737487
6,121,801.2019237517222
6,122,720.9448568277721
6,123,880.1014302691046
6,124,890.2914503162317
6,125,706.7455309941848
6,126,707.7374962198627
6,127,713.9277308023898
6,128,885.0665284961351
6,129,846.8282149648171
6,130,751.3654807978411
6,131,828.8641480556969
6,132,755.5352542043819
6,133,882.054441469487
6,134,766.0086397386962
6,135,871.7484072607929
6,136,866.3204135242846
6,137,798.6123844859454
6,138,812.1122400457353
6,139,821.4283844222618
6,140,816.6787939386834
6,141,845.1697307218246
6,142,823.9855017302957
6,143,932.1220418724446
6,144,854.141035319138
6,145,840.0222291958768
6,146,847.8034774829026
6,147,886.3225702757709
6,148,937.9848778526487
6,149,857.0991124171013
6,150,873.7137316869179
6,151,917.7953147974761
6,152,889.8418963744116
6,153,889.6372504954682
6,154,885.1516600260774
6,155,944.1144648672681
6,156,890.8736502396735
6,157,908.7629845048615
6,158,965.4911654594499
6,159,967.0942971309514
6,160,1023.4980738883139
6,161,940.3940948439065
6,162,991.4678446937805
6,163,948.4549492350176
6,164,950.2294711746669
6,165,987.2654002000182
6,166,1037.9682334157662
6,167,1015.4875670379457
6,168,1022.582574256397
6,169,999.5873280669862
6,170,1048.6889579051083
6,171,1063.3558961556066
6,172,1026.2428204407458
6,173,1031.211208485525
6,174,1031.1479610722488
6,175,1036.169419833826
6,176,1039.0362825922941
6,177,1061.100212369859
6,178,1071.80716262964
6,179,1045.0104194382795
6,180,1081.0039143726035
6,181,1079.7003392431304
6,182,1065.6378655817982
6,183,1074.2597911533753
6,184,1082.7607992283795
6,185,1115.6029649067136
6,186,1079.0073439120076
6,187,1096.4931641655276
